"","at_12_1_A","at_12_2_A","at_12_3_A","at_12_4_A","at_12_5_A","at_12_6_A","at_12_7_A","at_12_8_A","at_12_9_A","at_12_10_A","at_12_11_A","at_12_12_A"
"AT3G46700",1.48220858870501,1.5365191256824,0.353293329138655,2.46573514425615,2.51914203496105,2.60028435555091,-0.71575375016101,-0.412447023049642,-0.492974725435992,0.180094367053525,-0.524774043965713,-0.478657987308572
"AT3G46970",4.94760804331555,9.95654579132305,10.6616647664084,9.67904888396025,8.33250446623055,6.97178429412179,5.85785830445782,9.75104835472609,10.3363076749079,9.60893577240288,8.1981106905155,6.70530774050254
"AT3G47420",7.38582303164021,4.44536788265543,2.96756886339964,3.63776802933908,3.91092497117255,6.26150295579586,6.89566445173196,4.48161961041481,3.3494554105778,2.78630799321766,2.84953185697025,6.33586568542856
"AT3G47500",7.10350072821446,6.92789797042908,5.30319710680412,2.042397907589,1.3226215925685,3.87485248501099,6.81414429698499,6.74281616046476,5.04124688661792,2.34962967902793,1.50116211143859,4.38318032273706
"AT3G48360",3.24702119209624,1.31505706249263,4.30048747330378,7.48431458188152,6.66829620744605,5.72571165612862,2.14532446571984,1.34405254342954,5.78022882690012,8.28671245756803,7.54363950937132,6.61067126697588
"AT3G48700",3.57826822348447,3.32037561796295,0.74562604839408,1.05294504183184,1.15697716281573,2.55746331505491,3.58917878697116,2.4391992246098,0.196701398362033,0.823471437580666,1.02726375831166,2.43214420115593
"AT3G50560",3.57542878425273,1.93419348469542,0.271098659118431,0.831464493120772,2.13512418503133,2.83991397256972,3.09863938812294,1.39415388592779,0.170471011826908,0.703443976993852,1.95013738625742,2.71514057326978
"AT3G50970",2.32490140292421,6.06358168530705,7.63900401830364,5.72867573676043,4.43526619432742,4.5866907531167,1.19283393686452,4.1254819845139,6.385008855702,5.03054887270045,1.97871501490703,1.70713705453226
"AT3G53420",9.63905398843159,8.82179565402473,6.3174202835286,6.93718773139035,7.64392886981758,8.88035981863729,9.33246444781537,8.94577540571794,7.212702435595,7.40981217706687,7.16743110654716,8.56961772012622
"AT3G53480",3.34397885714385,3.93853066834251,2.80784906850617,6.06668385866216,5.60312762302797,5.55013987267598,1.32356884310567,1.76395745990178,1.23492036548922,1.53780219424189,1.98415677671846,2.3643294841846
"AT3G53800",0.881284040986424,1.91758841061878,4.80946655641225,3.99919909358413,3.27196535236612,2.40504817975147,1.62383628995646,3.95071583061885,5.4785162740816,4.53134687656801,3.39673237421291,3.01485920122968
"AT3G53830",2.93066549814596,3.91927240081554,2.56810957656086,1.50849342503451,0.0325539650201434,-0.223418784180268,2.60174118441917,4.33024385442488,3.16936910312838,1.62722645345336,-0.0228897469607379,0.0269513540416506
"AT3G54040",1.23405603237074,2.39039928749472,1.73192897169369,4.98580763364203,4.17406195333127,4.04783917734659,0.255117642120246,1.09138195262199,0.346320834043406,0.691331594792204,0.222653377163097,0.525542491258188
"AT3G54500",10.1192333139012,7.92945546624119,5.44592777420164,3.09878342698601,3.10738803172125,6.66458098880052,9.27631267777751,7.44826248026702,5.09868568097327,3.45926172444235,3.81224314437075,7.28691751863018
"AT3G54580",2.037870894399,3.46081205168367,2.55966430964094,6.28603861187106,5.91038228109101,5.91544132889746,0.013455488849464,2.19197537330197,0.85370702744366,1.80722390099304,-0.119556324386943,1.85637818804276
"AT3G54590",0.584466671881931,2.21091312168046,1.28289495854197,5.02502306947741,4.65441635853543,4.74196017027984,0.111998478954391,1.19218576308731,0.376896990599489,1.42798764467868,-0.238233943594263,1.24317671843436
"AT3G54830",6.06819869153218,4.53109625687856,4.35550230153953,4.52258304230746,5.46932873467569,5.59612905663879,6.66052193062458,4.99116082128307,5.17037095449845,4.92141762502719,6.10905503273746,6.27195500000078
"AT3G55580",2.40282780067939,2.69641011304432,2.17936768719244,0.0827033144963192,0.563099838081987,2.78087256133046,3.94911394865093,2.76209102749789,2.3501164608342,0.947170315255195,0.287759566947609,3.50267585104387
"AT3G55760",3.16700102591481,6.56507914151784,7.39066554620054,5.543671552722,4.34076316008945,3.83001014972232,3.4962223319093,5.67193796506352,6.61885587521747,5.56377734536954,4.05529459653302,3.40682203463334
"AT3G56290",8.56554172759713,7.9857570451027,5.55977585496851,4.62604972797346,5.55282985487752,6.89217426417009,8.17876142519822,6.97814327913301,4.44864780608382,4.28574671488593,5.19268541461617,6.46125735736285
"AT3G57010",2.60742255769165,2.99700685771661,2.57809580164864,4.55810569001804,3.73343876378776,3.45783196509015,0.893079317225994,1.78501687426777,1.65876987904535,1.57917837033229,0.537424775124273,0.753838628143688
"AT3G58550",1.49982026401017,1.85816203071029,1.13340142604975,3.5217476626414,2.97464362886251,3.12945893944961,-0.127432577569926,0.275197904906414,-0.133092565165892,0.00998612163803658,0.0486396642324745,0.200884492824088
"AT3G59060",6.80412740725275,6.75084962815509,4.9447291848665,3.8635158327362,3.33917454654094,4.65005088145589,7.06180473683881,6.88076283418401,5.32805696016284,5.00912689644483,4.1784091913857,5.71530994511364
"AT3G59220",2.19765639461774,1.95908574627012,1.12456440113182,3.20196183502232,1.75320100956804,2.3618725772303,-0.216395005653584,0.224283837459656,0.296255587286611,0.0789553704518533,0.252949422087112,0.294430876556446
"AT3G60140",0.615876028405618,0.585898863722357,1.27465670918388,2.14852223416274,1.11363695661628,1.14354247172736,-0.71575375016101,-0.385604031659141,-0.492974725435992,0.26971482203592,-0.725592470696628,-0.58461398837221
"AT3G60420",1.76163167627344,1.06520781845187,2.26218865896881,3.10020748132153,3.38523739032595,2.78955729343975,2.17198224875392,2.03065160283349,2.94591752206733,3.72850466811568,3.83278702291737,3.85593459726834
"AT3G61430",8.49089391226965,7.18535040847949,4.6418350808289,5.0109302761692,6.25714553932417,7.20665733233198,7.85952470540192,7.17606866026416,5.63570377056923,5.80478171884794,6.3398975900209,7.34753946883945
"AT3G62150",5.46215702490499,3.01736048754192,3.48715311032157,4.11006896676549,5.60353237371974,4.81402853517785,5.35471450554769,3.43001933786311,4.14090111639133,3.79574566130744,6.00519687238027,5.54073585981361
"AT3G62550",0.903186835803047,5.14280631637953,7.7804438377998,6.67142939344139,5.34484954561425,3.32128096452107,1.7440102814475,6.30886315408739,7.88323563047086,7.18310898896167,5.82377356180108,3.93931079497337
"AT4G00050",7.03894824161019,5.19458503837509,3.27321141825017,4.55361039744902,5.77719986591532,6.48921937375665,6.82705833274201,4.43508320072606,2.81475476485641,4.32166060649077,5.7174212061956,6.3446141058553
"AT4G01670",0.243186217634251,3.54196868988842,3.9863513133368,2.89598146982728,2.17759588843073,1.6884326522896,1.12906578166394,3.67315639423463,3.73340556561428,2.75327753116168,2.24761775870899,1.34326143348197
"AT4G02380",7.64698082607077,4.65255343970597,5.24865739771355,6.62966254092692,7.56440719826617,6.9062534301738,7.20331374244062,4.80897819309661,5.4115593128776,5.73950272893715,8.22576094256011,8.57327230362741
"AT4G03400",5.9180491381408,7.05593659575792,5.44438941165212,6.0028798511684,4.00127442733117,4.29522801379416,5.05645014249248,6.12537211475425,4.97352141046116,6.99954628425177,3.95427596299089,3.8637111201779
"AT4G04840",6.27661728345657,6.85825129883653,5.07562532365812,4.9559757968613,4.7214509446509,5.00166668668314,5.41016507586803,5.54678212743869,3.97904125769254,3.91147120394349,3.13192714182502,3.15381536728813
"AT4G05150",4.82727791503417,6.60438654879914,6.70300589403483,5.98198241099848,5.31715136549012,4.81952687904241,4.4980436896252,6.42800557435252,6.598754536673,6.28896237220117,5.26537000701408,5.07768908109737
"AT4G08870",6.36959515338833,6.40115911188992,5.24449191001248,3.96218152602091,4.40266495655743,5.67735908359022,6.62832031910688,6.64325025151592,5.47224095223055,5.24801945345913,4.83154644492704,5.70368049369923
"AT4G11320",5.87487411629828,5.99902992322683,5.47031401428294,6.5827131342333,6.39738056747962,6.16434767226027,2.72196720643195,4.09385320121466,4.80999300588561,4.94118884471,3.17531958549768,3.09416051562224
"AT4G12290",2.16119064422741,5.00898241673661,6.46182137345733,5.5679793227508,4.84667951678429,3.82437600225631,2.90239627835719,5.08645855084117,6.02662880564742,5.16627084335981,4.95579783990486,3.6150585694527
"AT4G12490",3.46764732312022,5.23988342709285,4.96288661436301,5.13424515714062,6.36777909451103,3.6638735181672,4.20759129988322,5.14314097747083,3.52488091520993,4.11567678941161,6.44118446410231,6.06618321876196
"AT4G12500",1.37595228518204,3.64942330562621,3.58708359648396,3.80749443605135,4.46874267947579,2.27146912956051,0.919265729778834,1.99752214267729,1.29451541361088,1.62562053404497,3.76735932042416,3.06545817178436
"AT4G12900",1.11975328698153,3.38037154529154,4.31376438658104,2.7298489277703,2.08375856339813,1.7598689558676,1.51828630155548,3.94813071236232,4.51471202895609,3.49561256658911,2.39159747083615,1.73394711294564
"AT4G13290",1.74514962615964,1.81706051265938,0.971213159276846,2.2293768582586,2.24416818140034,1.68284087148613,-0.495639343606372,0.0465390141447526,0.0232122861019626,0.141905448246769,-0.415722406618462,-0.421587592868502
"AT4G13800",1.71431284759149,4.20567809158359,3.24618619979456,0.624129934711863,0.542241825313984,1.21684688959534,1.67714782943072,3.87575768629077,2.25128495929686,1.62901093563133,0.242042902096014,0.293698554764966
"AT4G13900",4.46847403065789,3.36600310377636,1.22817456389568,1.32656973194541,2.52461862515946,3.87468116757922,4.43706475674956,3.25850497988363,1.39467547555198,2.01987913652937,3.27680512017227,4.54291375156561
"AT4G14130",1.90734328513116,0.751706647546011,0.566202202090291,2.07278873811107,2.87627096755386,2.26877640453392,1.6836142455285,1.04747275107173,0.949195761042089,3.33769707300905,2.84559246303388,2.18042016219911
"AT4G14580",0.697331332921888,3.27793930393565,3.65627628076112,2.84749584380166,1.66181517541087,1.05989075122327,0.315236425803556,2.5610520143727,2.89105158984608,1.34013951763174,0.788469835968665,0.379721399302726
"AT4G14690",9.02293138694299,10.163990277332,9.17473922671149,6.76856131512688,6.7021913922935,7.84328884459598,9.3251641167663,9.32946146935257,6.96547438181164,5.22235031444713,5.83558069341652,6.8641248812312
"AT4G15430",5.51081311181386,3.35015374734322,0.661248432889326,2.33060987158154,4.70388203255722,6.20132651836444,5.35441712506025,3.37353673736144,1.5815962684826,2.34403456919824,4.86940265839905,6.35592685426159
"AT4G15480",4.37022789462981,3.289796584848,1.41493849919099,4.63024082395712,3.19309013219118,3.27867464004029,2.59459348557911,1.02100428489894,0.761433445034584,0.899282274453915,1.67645250153686,1.28769271331707
"AT4G15610",2.2297266123647,2.24630616498477,2.39488412618746,3.93955605467406,3.38350768329348,3.31891973450698,0.21580218111794,0.449094126428241,0.605703439054871,1.24822233800732,1.50116211143859,1.04393717358255
"AT4G16146",0.0649948473403259,5.2107207101627,6.368991470837,5.25117710178408,3.60312687455078,2.55746331505491,0.853834612973096,4.63671164977348,5.98480347429973,5.44509414884415,3.91285800241413,2.80406372561342
"AT4G16190",6.93183081564767,8.3123409832121,8.38521528051677,7.8546760916368,6.93406190773652,6.68202542300622,6.65125163676313,8.31208995621532,8.46078262068326,7.95189304480898,7.10685038784149,6.62231362622678
"AT4G16260",3.17513217939209,3.17254556456979,2.61773821778666,5.17095817468229,4.44949912624135,4.00530583161189,0.137367938361625,0.565175060622268,0.19906210831846,1.31985261255714,2.05601926354794,1.46879458216273
"AT4G16880",3.33716734423016,5.62083715272018,4.74561812071816,2.83480343812401,2.28651031974453,1.95109329943575,3.28752494537997,5.14882661582724,3.8927934344012,2.63151311045164,2.14188053136129,1.78189778560373
"AT4G17460",3.86329091178804,2.39934784707484,2.08724896073997,5.26953176886046,4.13079596185279,3.98852626550816,3.24601722112538,2.50875251159599,3.06571615224872,6.14454343457038,4.13195985470146,4.26433131347032
"AT4G18340",2.14204997714279,1.18647650300506,1.29677254817099,3.17994446402607,3.38870754565134,3.38332145353594,1.86641741408204,1.0292951765618,1.13736769487161,1.86043040873226,2.92896231887439,3.26553878753449
"AT4G19030",0.041280555843529,2.02163241885893,2.1638858112414,3.48971396237576,2.64920227486991,2.62524407436341,0.453959657971639,1.55341996803793,1.91490851318075,1.62890084883444,0.987092783054465,0.813113741107541
"AT4G19120",5.14815957460272,7.72496358035651,8.85049871593285,6.91049935686027,6.43103128104349,5.55144330684603,5.21508763673042,7.62721037792865,8.60796107274151,6.90628163073559,6.29928498922797,5.6374113982732
"AT4G19690",2.65372196425181,3.73748098774918,1.86593073913694,5.54745700595095,5.57733447059312,5.46246338317551,0.318338065655438,1.0287499116788,-0.209767232046451,0.225870600263468,0.0486396642324745,0.505074117467279
"AT4G20070",6.39430145400203,4.90567147528881,3.70398612375442,4.24610856674308,5.22284162824064,5.56521207838031,6.23612124195444,5.12402087734381,4.05030522151865,4.2325778195086,5.44833777405921,6.0699660111473
"AT4G20110",2.37685519324169,2.24482962347527,1.35163633452497,3.79837666858392,3.23187281492899,3.29481981693588,1.42939465360831,1.39415388592779,1.57365426096387,1.00980672037616,2.13144107898944,2.70717608039797
"AT4G21215",2.47412182506201,6.06415500061568,5.61922984611123,3.71251776138193,2.58256097092795,1.74222572067341,1.81423046988985,5.73149128577987,5.22423255486838,2.87725008306047,2.0086025367833,1.40920489604013
"AT4G21380",0.877724691598111,3.6397684000418,3.65480409981941,2.72425354849846,2.15835223808896,1.3287979907778,1.20702363984531,3.43861935312125,3.61334447735961,2.99111267513215,2.64291629135107,2.09931147997144
"AT4G21870",4.3704708288909,2.23529614807627,2.1973468661664,2.80340121866266,4.10316813572467,4.12521303671013,3.76548842461086,1.99973356968388,1.64038020142137,2.77336650332741,3.94754068806794,4.14177479460911
"AT4G21990",5.49515402374367,7.61081820637548,7.34704267056728,7.91862437114233,5.47841897570644,6.08558474810173,6.35571642554792,6.80192662944297,6.79591301818534,7.85323077458331,4.9964052769902,5.16547306762194
"AT4G22470",1.42074243671464,3.41221342665324,3.779001149817,3.41462572296133,2.45366887378569,0.645856623979535,0.304273750485282,3.28445787380987,3.07409504616038,1.62289536186942,2.5287249067408,1.28820285902502
"AT4G23690",2.61303216150942,2.37706366984922,2.09299973091719,3.64167910745523,3.26775556508839,3.28114031951478,0.843408443001677,0.944840405167136,0.619903516507679,1.42798764467868,0.747239264967932,1.16293087293495
"AT4G23700",1.72137456583148,1.55282260573172,2.52896735284346,3.22098823880185,3.28709711974168,3.0767975974095,0.590230510823516,0.64353971986805,1.2827608706171,1.45149622933741,0.949292039986567,1.72072587657638
"AT4G24010",1.07228502466,2.73063599342736,2.60671660541897,1.82594815604717,1.47777779443616,1.76323895126683,1.63956239217067,2.93076829080353,2.76828048714812,2.79075147658436,0.974081544654341,0.97103916739536
"AT4G24700",4.28274985714584,2.59128677560894,1.13376495601201,0.910919743081923,2.28289137544223,3.76007748984073,3.97112449003992,2.58114059829708,1.57365426096387,1.3696311122374,2.56227643156048,3.67256829054023
"AT4G25810",1.53283059031231,0.781388680931217,0.621821388658912,2.67610671795939,2.31997244729096,1.76876469337843,0.117120791069725,0.164647758671026,0.0583925915555659,2.64329773144464,1.2942914321218,1.0905942418357
"AT4G26850",10.6968947245255,9.6623452190597,7.11279946272986,7.644448386508,8.76988986737224,9.46798057514219,10.0083935061105,8.60145894715366,6.89067592928501,7.7190516068841,8.3168533093477,8.97972706552567
"AT4G27310",7.12316839261988,5.88436428929013,2.95205613070045,0.310327733172021,-0.504577908541301,1.88794538131783,6.57084076001541,5.51857113250587,2.34672631629483,0.616406931011127,0.546551821043755,3.00450932067039
"AT4G27360",4.15982620593506,1.06520781845187,-0.545116301194024,-0.96599803114874,0.106148577802258,3.55645884611697,4.26251260597802,0.215255748582079,-0.72050765057759,-0.736858784792993,-0.117458152631161,2.44751960926741
"AT4G28940",0.784427669144352,1.05553861843303,0.675694926906385,2.94815349508476,2.62794793802701,2.61262758203763,-0.409654491530704,-0.462633685124904,-0.607083163395807,0.0673714630787079,-0.725592470696628,-0.193002815346265
"AT4G29110",3.66094022704267,4.1633104726697,3.54591136984021,1.55997235696533,1.07904891360163,1.72751709105241,3.58804377975745,3.6490786190195,3.66618272802149,1.21516743173014,1.73258847307067,1.86696150319121
"AT4G29270",2.85076284643403,2.47690236296277,2.46803507530442,3.65581352908501,3.54443527230056,3.22486446973973,0.694791493114203,0.984358975563719,0.782679702098019,1.18606705641832,0.770850064797022,1.27119610431573
"AT4G29610",-0.629213214416925,3.11751407858555,3.79574100921922,1.56685179974101,0.105275931098639,-0.653380912513603,-0.495639343606372,2.2880851653383,3.31331120837221,2.19059744915752,0.075777168669342,-0.566058901927734
"AT4G30170",2.3041316621403,1.90624368191814,1.76407517616482,5.06854132092125,4.58321068937455,4.75994501507951,-0.330938668922615,0.0456322780702063,0.334508284639387,0.958023320946143,0.240313255821536,1.63994189907434
"AT4G30280",1.9886767179144,1.42311845812077,1.05278478927776,3.3850180772882,3.1310591814993,2.9080647501769,0.26431008987934,0.377181542041572,-0.1542346381408,1.57626729245484,0.929801797896757,0.826589078818548
"AT4G30470",6.88379226005484,4.45101794099831,3.46234583352372,5.86552390594005,5.47245689854605,5.79210331650314,6.12277107114332,3.88839260402537,3.19426886952359,4.97469740766709,4.56098984047323,4.96654356902136
"AT4G30650",2.45568804028939,7.75068587168668,9.6855934258515,8.81290958328813,7.23954900374848,5.90762250264672,4.25988129673805,7.13666305507931,9.382920763241,9.0565969261139,7.11623188095427,5.38925162445692
"AT4G30660",1.29136721166797,4.32935846126044,4.81687639032344,4.57034230146373,3.68153900839161,2.79423803234097,2.04123845550032,4.72603944281783,5.22856551830184,4.90492789909927,3.82317923035546,2.69465616612195
"AT4G31870",5.5634754046793,5.02135945065228,3.91430550669578,2.72197331000436,2.67957182156144,3.82451320447836,5.36761066347201,4.92620166441984,3.62907508822674,2.90078207817733,3.23731367991068,3.31192167990513
"AT4G32340",3.67872262136803,4.36148872263613,6.52010768774087,5.7495103716141,4.87007407131511,4.16216952666953,3.56392755652416,4.61938112290142,6.51402130227389,5.86694604087864,5.00227739126881,4.27888166989002
"AT4G32480",0.819614887342245,0.564641053521929,0.396420880542366,3.40173874597725,2.4579423002685,2.33398862512718,0.630658455606967,0.661607085697844,0.705821222287902,4.73529792573848,2.88603262351302,3.11194668452639
"AT4G33070",1.19712305443726,2.86153196823916,3.43590054577791,4.83987914607742,5.15048414768649,3.73559561831504,1.26431927106894,1.06874266926249,2.17331370521164,1.65278307937182,4.61129577742868,3.2483041669858
"AT4G33420",2.77926741414368,1.24344330432335,0.085961685409917,2.96364920403457,2.66845504115313,2.8622563931377,1.5420337188132,0.626313409502801,0.249294017285524,0.940934583664988,2.15002121576442,2.06367962752846
"AT4G33560",3.37766342011696,2.22823909552903,1.06275508853624,1.72199242923397,3.01556960646733,2.50389171850701,3.19322113396378,1.90063550830962,1.08618483480361,1.20721652773461,3.23533110131319,3.31084988555437
"AT4G33625",4.44108660824513,6.28318055732345,6.17937645149955,5.07860581564315,4.74204307707238,4.08832681325648,3.79076488427535,5.74493532924787,6.02778230949933,5.17529109077109,4.57762892781318,4.03638413077012
"AT4G33980",-0.661849256899925,1.965305675156,6.29964771300993,3.49106939395117,2.56249430545893,1.01876579118332,-0.495639343606372,1.03480837024723,5.42674191380958,3.640552235531,2.78892696054485,1.40330582896291
"AT4G34550",5.00233694326246,3.72132423872406,1.47095085485768,0.0344176130170735,-0.18601459278869,1.18379867230658,4.56172024693843,2.75458758972201,3.23656967320396e-05,0.00153942418139774,-0.524774043965713,0.362488789075596
"AT4G34950",4.85261204399853,8.299515163305,8.35778743180791,7.24508899140325,6.42982303700432,4.52476538385283,4.26156104431623,7.77844353461917,8.24491853225272,7.60560223656876,6.35372759318324,4.5262247113848
"AT4G35060",3.09874532470588,3.06419288219869,1.20259967262937,3.10735256274879,2.42517626350796,2.34804180331722,2.10892103786087,1.97484223058809,1.04148043039572,0.757606785473736,1.17668538884833,1.17581381115347
"AT4G35090",11.3762869667105,11.016595999273,9.22381686935871,8.01090637024586,9.17504469268417,10.6352069130683,11.1195898482454,10.3559955505136,8.02662915123986,8.0147662696426,8.91289351296231,10.2785007683537
"AT4G35160",1.80971123502802,3.07201255211117,2.43004524187774,3.3768137236953,3.13156502787967,3.03300568227893,0.137367938361625,1.35949876767363,1.3555065284591,0.445604782740623,0.222653377163097,0.0878174350659631
"AT4G35770",6.22473844473224,1.25687652102893,0.181479917033221,1.23024349063828,1.97430363291495,0.593447836565404,1.90466615948761,-0.412447023049642,-0.307778262348243,1.2771926110844,3.07361034917599,3.27408951315486
"AT4G36010",1.53726091759113,5.13139753150115,5.16712401204575,3.95618730170371,2.52469449631307,1.76917160752746,1.14603307743738,4.38980508408334,4.39706436540515,4.32438558713956,1.67510601861308,1.3590434143874
"AT4G36430",3.6710553054127,3.1535623627345,3.43445577098816,4.37797680589104,4.63741418907213,4.05834917762932,0.444347982307173,0.487227374057182,3.23656967320396e-05,1.61991131397824,0.680152530007139,0.849381907984344
"AT4G36850",7.31948723315554,1.50083726049015,0.889127075675984,1.29509955610217,3.28806486335637,4.00476613300564,6.04372568097685,2.46530775931872,1.12731278802381,2.26601226865102,5.05133645837308,6.24542798815363
"AT4G37070",1.93275473551804,1.4975740181063,0.861590130179464,3.14744700547499,3.29782390009611,3.55134624163977,-0.306581774986749,-0.134364476917211,-0.509072133094016,-0.178353520146373,-0.422868997409002,0.0512198067638931
"AT4G37150",3.69717395080514,3.26626421834327,1.66621285205584,1.38651503995585,0.448910655782319,1.94916535547035,2.51808685429902,2.1551140503372,0.914430263895745,0.256355680916138,0.344635224759019,1.05881900885705
"AT4G37409",4.94572994647234,5.56242661748185,4.66955427907596,7.09860787329202,6.29085228662215,6.32749029436236,1.32299941075486,2.40349714850733,2.29451292137212,3.36212289974779,0.605175064710157,1.67230481501016
"AT4G37410",5.04588108070648,5.65495198445734,4.77025863636844,7.21249403323056,6.4124960433155,6.43159371285422,1.38457197903616,2.51791524740857,2.36611825455195,3.45972982709472,0.660098130355799,1.75768848682818
"AT4G37520",5.83229395552585,3.9004932198033,3.27398871345722,5.1980299412812,5.90682983287418,4.91756866553861,4.40204996227392,3.7888145105883,2.8768552132657,3.71343462584357,6.02018895770273,6.13154185547516
"AT4G37530",3.29816786023344,2.26571357196946,1.90348444525945,3.7491375464614,3.86194817581218,3.57811988409521,2.1565879505108,1.86515461342609,1.24885345031037,1.51200991146262,3.14257743663953,3.30364832689738
"AT4G37610",3.15900837259293,1.64801441358605,1.90290930981744,4.7454972415224,4.55795352253813,4.84874492630016,2.88043202033394,1.5222929285081,2.06464803768208,4.92241208960743,4.90734138841361,5.51231367060202
"AT4G37760",8.26182413073217,7.35377381897125,5.80053740673734,5.33735141791904,5.64421882791757,6.65345465701009,7.84526546941557,7.15895792949312,5.35772497219656,4.94348873963412,5.16706883109129,6.33327511239336
"AT4G38580",2.44730609589795,4.79719320813556,5.35834826885142,4.44882602981284,3.8007378332013,3.11207462032473,2.54893430550151,4.29904276726841,5.21590734815872,4.30033962311556,3.72440261376269,3.16096815373936
"AT4G38860",3.07363155695472,5.14145639170362,3.1600056489439,1.70646151808874,3.91658242770856,4.23181523037381,4.34863385289917,5.3513938650462,3.47053278720112,2.25263821446831,4.39513910979858,4.76977292057283
"AT4G38960",5.29672884640135,3.88396438119213,1.68265651191783,1.71788957082931,2.55172425467474,4.62108464839306,5.05617733516961,3.65525216186098,1.63076439447684,1.31147764934251,2.63205070026521,4.61824316960697
"AT4G39210",3.1757134336956,6.84721131153929,6.32082973380935,6.82282846758741,5.83957856655807,5.04570365996837,4.58476121034766,6.74542513870634,5.97745934830736,7.30545991891452,5.65471786576343,4.37174948538116
"AT4G39260",5.97795204820481,8.78654007043161,9.94532862093331,8.50135368566317,7.25260984980279,6.38564157968273,5.83976439076411,7.76935864225431,9.12079039978361,7.55590373586543,6.54644483462052,5.76038389046208
"AT5G01740",2.81699925172156,0.291605901991141,-0.29606745091368,1.54123813918014,1.95453032155962,2.16228223499579,2.54162931272451,0.165416660701637,-0.12348138448856,1.01557059658617,2.71678668970612,2.98978486130887
"AT5G02180",3.30849435305817,5.7695511836577,4.79827337015641,1.66028612434481,2.06991208426772,2.78111549711709,3.44043415245289,5.39951447636117,3.98122081318085,1.4975374826649,2.30442077106349,2.83241292769996
"AT5G02270",7.76396065498518,6.36110922862817,4.9272756150919,6.3703950172312,5.64065974742643,5.82226255961461,6.75200614236346,5.53873167754514,4.2834759396353,4.53465097750695,4.6433323714604,4.95623302041805
"AT5G02810",5.12069434504696,7.87929044099547,7.72533912583937,5.78440000321338,3.21916984726007,1.46264229726028,5.57152765146457,8.07843764033729,7.72344359815932,6.07122304597816,3.83701855317888,2.81762189801674
"AT5G02840",7.49231405206055,5.7523892525883,4.48836534223786,4.68589125305088,5.46452707545237,6.19224574145905,6.44637538509259,5.5567226161204,4.38437749773906,4.77406822838034,5.61945541930579,6.50173796950639
"AT5G03350",2.89023384265097,3.9207908971002,1.48971842091831,2.55024381472292,3.81068047948267,5.52917225672686,6.27536601577291,6.34328617447715,5.41322129507765,6.86490782224889,6.5253582304137,7.3948084173191
"AT5G03555",7.87009254167756,4.92018864474778,3.85330308500788,4.17769934114586,5.66780133943205,6.40480747287851,7.10002969051733,4.68273505740768,3.43524428803828,3.69435098129855,5.57280494067067,6.37730090512241
"AT5G05410",3.40597187920559,2.81199630042704,3.36508537982847,2.75269264437934,1.21850483166476,0.523539397398861,2.66487366555729,2.17792171217501,2.46789441769885,1.90816756068248,0.847091629199213,0.72994118622891
"AT5G05440",2.87280363886453,2.27130176847573,2.48893932268695,4.60750968877581,4.2476772347785,3.69372548335585,2.69297470189059,2.20220792771906,2.88441961595763,4.99181070558911,4.67593794810901,4.32116573971878
"AT5G05840",-0.195978215256542,3.59073641618761,3.78955217690626,1.65495927077399,1.44599282278555,1.13707357805868,0.558650895005198,3.55333400357824,2.80995447616134,0.980583520593238,0.674773357215255,0.0269513540416506
"AT5G06530",7.00198527141338,5.27012874684029,3.77613638663639,4.2888097297501,5.42667539481806,6.10260810240356,6.50608649987254,5.12350044532998,3.99768858399166,4.87716604098206,5.66387672941177,6.16474256604904
"AT5G06980",6.87505859547027,5.28181288435723,2.55814561009466,0.568571639803207,-0.627845985056976,2.55512973014704,6.68548857552852,5.19526766211609,2.51166646057856,0.682139337132717,0.193233699502969,3.96240736473409
"AT5G07990",2.88119467343414,5.71066419361819,5.1829858448304,7.21924032817243,6.56532396364743,6.48194541773163,4.67832735856573,6.23761228189045,4.88145313416429,6.94987744666838,5.08229322535944,2.61952768043913
"AT5G08030",1.49105230612945,2.25114385355773,1.20590848906985,-0.819300166594531,-0.141872725160539,1.37007627026228,2.30636741131339,2.87080248529211,0.566157077866969,0.212602025755137,0.0253413011666921,2.14618413132427
"AT5G11610",1.3392718077992,4.04913808345774,4.14490433875801,2.76464662039323,2.15904767988977,0.672411944292975,0.931930308132908,3.79130243866087,4.08632239272615,2.92830371765972,2.08755114050148,0.855297141015309
"AT5G13170",2.11405318006018,5.29116448343472,1.9841055851773,0.415819022420248,0.600877899751759,1.92406669617938,3.58343391891543,4.30910041126435,1.39155662426886,0.334112199044986,0.501692107952775,0.814736325088803
"AT5G13630",12.4039516254479,12.0176177365178,11.3529685906066,10.1822103336789,10.0829449986829,11.394746249816,12.4904552354585,12.3703348162753,11.4535789731078,10.7284245503595,10.4648582034926,11.4725350517474
"AT5G13770",7.3077347693174,6.20574430462266,5.36859633493653,5.42047136503062,6.25212850346086,6.99601071895172,7.30578577513573,6.50999082163386,5.3597553040359,5.64097429294833,6.3653247925933,7.1920279283504
"AT5G14120",7.52649242398808,3.42473955865637,3.84135914969989,5.64095150164191,6.5658113317531,6.62454482591075,6.91327451951666,4.53948177677195,5.22413831636843,6.66475694314133,7.43215057587901,7.49850149306531
"AT5G14760",7.04022379991618,5.28187831769122,3.34168459287856,4.0615185032585,5.09607580744667,6.46553880897311,6.8442970266775,4.64988690941191,2.99359985457739,3.96429995785622,5.20329324892253,6.35862096753848
